Part/WG,Category,part_number,title,price,upc,weight,length,width,height,Primary Site,,
Part,Heaters,5C7103,BRACKET CNTRL PANEL MNTG 500-2000, 41.50 ,788379833701,N/A,N/A,N/A,N/A,00049982,,
Part,Heaters,5C7200,WELDMENT CNTRL PANEL 500-2000, 89.14 ,788379770969,N/A,N/A,N/A,N/A,00049982,,
Part,Lights,600052,KIT BULB 12V 100W AQLMN , 46.55 ,788379724498,2.000,N/A,N/A,N/A,W,,
Part,Lights,600053,KIT BULB 120V 250W AQLMN , 46.55 ,788379724504,0.010,N/A,N/A,N/A,W,,
Part,Lights,600055,KIT LENS SUNBRTII , 37.71 ,788379743536,2.000,N/A,N/A,N/A,W,,
Part,Lights,600056,KIT LENS SUNGLWII , 37.71 ,788379743604,N/A,N/A,N/A,N/A,W,,
Part,Lights,600076,KIT RPLCMNT LT ENG LED POOL, 419.52 ,788379747909,2.000,10.00,10.00,4.000,W,,
Part,Lights,600095,KIT RPLCMNT LED FACERNG WR CLAMP/GSKT POOL, 38.83 ,788379747916,0.010,N/A,N/A,N/A,W,,
Part,Lights,600138,KIT BULB 120V 250W AQIII NEW GENERATION, 45.10 ,788379789848,1.000,7.000,7.000,3.000,W,,
Part,Lights,600139,KIT BULB 12V100W AQLMIII NEW GENERATION, 45.10 ,788379789855,1.000,7.000,7.000,3.000,W,,
Part,Lights,600140,KIT LENS COVER AQLMNIII , 34.77 ,788379789862,1.000,N/A,N/A,N/A,W,,
Part,Lights,600222,KIT AMRLT GSKT 25MSTRPK , 128.88 ,788379833855,6.050,1.000,1.000,0.830,w,,
Part,Lights,600223,KIT AMRLT GSKT 100MSTRPK , 515.49 ,788379801618,24.30,1.330,1.330,1.330,w,,
Part,Lights,60028300,SEALANT ELEC 2135 SCTCS , 55.64 ,788379698737,N/A,8.000,5.000,2.000,W,,
Part,Automation,6010102,SWTCH TGL 2POS SP2T 2POSN WPROOF, 16.40 ,788379646301,0.010,N/A,N/A,N/A,w,,
Part,Automation,6010103,SWTCH TGL 3POS SP2T 3POSN WPROOF, 16.40 ,788379646318,0.010,N/A,N/A,N/A,w,,
Part,Valves,6020006,ORNG 112 BUNA70 0.103 0.467, 0.02 ,788379853020,0.010,N/A,N/A,N/A,E,,
Part,Pumps,6020018,ORNG 226 BUNA 70 0.139 1.984, 0.12 ,788379787554,0.010,N/A,N/A,N/A,E,,
Part,Lights,602097,KIT GSKT CLAMP RPLCMNT AMERBRT, 15.83 ,788379859657,2.500,10.00,10.00,4.000,W,,
Part,Automation,6100152,SWTCH MIC CVA24 SPDT NC , 6.15 ,788379646325,0.010,N/A,N/A,N/A,w,,
Part,Heaters,61-002,Boiler Body ," 2,336.44 ",788379833862,N/A,N/A,N/A,N/A,,,
Part,Heaters,61-072,Inspection Cover Assy , 200.49 ,788379833879,N/A,N/A,N/A,N/A,,,
Part,Heaters,61-090,Burner Door Assy , 275.49 ,788379833886,N/A,N/A,N/A,N/A,,,
Part,Heaters,61-144,Refractory Set (target w , 144.73 ,788379833909,N/A,N/A,N/A,N/A,,,
Part,Lights,614516,GSKT LENS HATTERAS , 11.45 ,788379698232,0.010,N/A,N/A,N/A,W,,
Part,Lights,619312,NUT #8-32 HEX , 0.12 ,788379719272,0.010,7.000,6.000,1.000,E,,
Part,Lights,619313,"SCR MACH #10-24x2"" PHIL OVAL", 0.74 ,788379698157,0.010,1.250,0.370,0.370,E,,
Part,Lights,619355,SCR PILOT SS SUBASY , 0.82 ,788379698225,0.010,4.000,3.000,N/A,W,,
Part,Lights,619385,LENS STANDARD SAm , 21.71 ,788379698911,7.000,9.000,9.000,9.000,W,,
Part,Lights,619395,MOTOR PWB CONNECTOR ASY , 30.79 ,788379690144,0.050,N/A,N/A,N/A,W,,
Part,Lights,619398,KIT AQLMNTR UPGRADE , 84.54 ,788379645106,4.500,8.500,8.250,7.500,R,,
Part,Lights,619476,"ADAPT PVC 1"" 45DEG BND ", 6.01 ,788379699239,0.010,N/A,N/A,N/A,W,,
Part,Lights,619477,"REDUCER PVC 1""x3/4"" ", 5.22 ,788379699246,0.010,N/A,N/A,N/A,W,,
Part,Lights,619479,BULB DIMPL RPLCMNT CSA AQLMNTR ASY, 36.96 ,788379645120,0.010,N/A,N/A,N/A,R,,
Part,Lights,619481,KIT SAM REPAIR , 89.96 ,788379610548,0.010,N/A,N/A,N/A,W,,
Part,Lights,619487,NUT RETAINING SAM , 0.56 ,788379719289,0.010,N/A,N/A,N/A,W,,
Part,Lights,619489,COLORWHEEL ASY SAM , 66.56 ,788379645137,0.010,N/A,N/A,N/A,W,,
Part,Lights,619494,BULB ASY RPLC QUASAR500 , 35.20 ,788379645144,0.480,6.250,3.250,3.250,R,,
Part,Lights,619495,MOTOR W/GEAR CLRWHL SAM , 34.70 ,788379645151,0.010,N/A,N/A,N/A,w,,
Part,Lights,619539,BDY FLNG/FTG ASY L/RTN AQL, 13.05 ,788379719296,0.010,N/A,N/A,N/A,R,,
Part,Lights,619547,BRKT WALL MNT ASY AQLII , 41.90 ,788379687076,0.010,N/A,N/A,N/A,W,,
Part,Lights,619548,BRKT METAL CUP ASY , 17.80 ,788379687083,0.010,N/A,N/A,N/A,W,,
Part,Lights,619549,"HUB MNTG 3/4"" ASY ", 33.53 ,788379687090,0.010,N/A,N/A,N/A,W,,
Part,Lights,619550,"HUB MNTG 1"" ASY ", 33.53 ,788379687106,0.010,N/A,N/A,N/A,W,,
Part,Lights,619551,LENS PLAS CVR PACK , 6.54 ,788379687113,0.080,3.750,3.750,1.250,R,,
Part,Lights,619552,JBOX AQLMNTR ASY , 13.09 ,788379687120,0.010,N/A,N/A,N/A,R,,
Part,Lights,619553,COVER LEXAN JBOX PK , 18.52 ,788379687137,0.010,N/A,N/A,N/A,W,,
Part,Lights,619555,LUG BONDING ASY , 9.44 ,788379687151,0.010,N/A,N/A,N/A,W,,
Part,Lights,619570,RCVR 3WAY MA SW XPS3IW , 104.77 ,788379690700,0.010,N/A,N/A,N/A,W,,
Part,Lights,619599Z,GASKET LENS REPLCMNT , 9.31 ,788379852474,0.061,5.000,7.000,N/A,W,,
Part,Lights,619601,FACERING WHT AQII , 23.20 ,788379834142,0.010,N/A,N/A,N/A,W,,
Part,Lights,619617Z,HSG SPACER RPLCMNT , 9.31 ,788379853235,1.000,12.00,12.00,5.000,W,,
Part,Lights,619636Z,KIT LENS SUNBRITE II , 40.70 ,788379834159,N/A,N/A,N/A,N/A,W,,
Part,Lights,619677Z,KIT FACE RING SMOOTH SUNGLWII, 75.40 ,788379743628,N/A,N/A,N/A,N/A,W,,
Part,Lights,619778,CLAMP WIRE ASY SUNBRTII , 15.07 ,788379743543,N/A,N/A,N/A,N/A,W,,
Part,Lights,619779,FACE RING ASY SMOOTH SUNBRTII, 75.40 ,788379743550,N/A,N/A,N/A,N/A,W,,
Part,Lights,619790Z,KIT LENS CAP , 8.77 ,788379849535,N/A,N/A,N/A,N/A,W,,
Part,Lights,619792,SCR 8-32X3/8 PH PAN SILICON BRZ, 0.13 ,788379834173,0.010,N/A,N/A,N/A,W,,
Part,Lights,619818Z,KIT INTLBRT 5G PCBA CLR POOL, 295.12 ,788379805180,2.000,10.00,10.00,4.000,W,,
Part,Lights,619834Z,KIT RPLCMNT LT ENG WHT LED POOL, 419.52 ,788379834180,0.050,N/A,N/A,N/A,W,,
Part,Lights,619864Z,KIT INTLBRT 5G LENS RPLC , 32.21 ,788379805197,0.500,12.00,12.00,5.000,w,,
Part,Lights,619875Z,KIT PCBA 300W INTLBRT 5G WHT POOL/THRML STRP, 224.29 ,788379807153,2.000,12.00,12.00,4.000,w,,
Part,Lights,619901Z,KIT IGNITOR PG2000 , 68.30 ,788379804312,0.010,N/A,N/A,N/A,w,,
Part,Lights,619916Z,KIT PCBA 400W INTLBRT 5G WHT POOL/THRML STRP, 231.81 ,788379807160,0.050,N/A,N/A,N/A,W,,
Part,Lights,619917Z,KIT PCBA 500W INTLBRT 5G WHT POOL/THRML STRP, 249.36 ,788379807177,0.010,N/A,N/A,N/A,W,,
Part,Lights,619962,XFMR 120 TO 12 13 14 VAC 100W, 68.77 ,788379856427,11.60,12.50,6.500,8.000,W,,
Part,Lights,619963,XFMR 120 TO 12 13 OR 14 300W, 72.42 ,788379857059,14.00,17.00,7.000,6.000,W,,
Part,Lights,620010Z,"KIT PIPE .5NPTx4""POST ", 5.27 ,788379849542,N/A,N/A,N/A,N/A,W,,
Part,Lights,620013Z,KIT ORING 2-150 , 3.76 ,788379849559,N/A,N/A,N/A,N/A,W,,
Part,Lights,620017Z,KIT STAKE , 10.65 ,788379849566,N/A,N/A,N/A,N/A,W,,
Part,Lights,620054,GLOBRITE VNYL RPLCMNT , 13.57 ,788379859725,1.000,8.000,8.000,4.000,W,,
Part,Lights,620055,GLOBRITE FBRGLS RPLCMNT , 9.04 ,788379859732,1.000,8.000,8.000,4.000,W,,
Part,Lights,620056,RING COLOR GLOBRT RPLC , 13.57 ,788379859749,0.100,0.600,0.600,0.600,W,,
Part,Lights,620057,ORING GLOBRT RPLCMNT , 11.31 ,788379859756,1.000,8.000,8.000,4.000,W,,
Part,Lights,620058,NUT GLOBRT RPLCMNT , 13.57 ,788379859763,1.000,8.000,8.000,4.000,W,,
Part,Lights,620118Z,CONN NOISE FLT POOL RPLC , 12.45 ,788379859831,0.250,4.000,6.000,0.250,W,,
Part,Sanitizers,623000010,FUSE 1AMP , 2.49 ,,1.000,3.000,2.000,3.000,W,,
Part,Lights,630016,LKRNG QUICK NICHE , 14.67 ,788379699055,0.010,N/A,N/A,N/A,W,,
Part,Lights,630017,RNG SEAL QUICK NICHE WHT , 17.58 ,788379691523,0.010,N/A,N/A,N/A,W,,
Part,Lights,630022,SCR 10-24x1.5 PH FLT M/S SILI BRONZE, 2.21 ,788379698430,2.000,7.000,5.000,1.000,W,,
Part,Lights,630023,DOW 732 SILICONE PACKET , 5.92 ,788379834418,N/A,N/A,N/A,N/A,W,,
Part,Lights,630025,GSKT QUICK NICHE , 7.70 ,788379684747,1.000,14.00,14.00,14.00,W,,
Part,Lights,630043,RNG SEAL QUICK NICHE BLU , 20.52 ,788379691530,0.010,N/A,N/A,N/A,W,,
Part,Lights,630044,RNG SEAL QUICK NICHE GRY , 20.52 ,788379691547,0.010,N/A,N/A,N/A,W,,
Part,Lights,630047,KIT REPAIR QUICKNICHE , 17.19 ,788379719333,0.010,N/A,N/A,N/A,W,,
Part,Lights,630056,KIT QUICK NICHE SCR #14 10PK #14x1.120 LG, 4.39 ,788379849351,0.300,6.000,8.000,6.000,w,,
Part,Lights,634595,RNG BACKUP VN MACH'D , 40.05 ,788379645199,0.010,N/A,N/A,N/A,W,,
Part,Lights,640046,KIT RPLCMNT LED LENS/GSKT SPA, 28.92 ,788379747947,0.850,12.00,12.00,5.000,W,,
Part,Lights,650015,CVR SPA LENS MAGENTA , 2.42 ,788379645281,0.010,N/A,N/A,N/A,W,,
Part,Lights,650016,CVR SPA LENS PURP , 2.42 ,788379645298,0.010,N/A,N/A,N/A,W,,
Part,Lights,650017,CVR SPA LENS TEAL , 2.42 ,788379645304,0.010,N/A,N/A,N/A,W,,
Part,Lights,650018,CVR SPA LENS GREEN , 2.42 ,788379645311,0.010,N/A,N/A,N/A,W,,
Part,Lights,650019,LENS QUICK CHNG COLOR PK , 14.57 ,788379645328,0.010,N/A,N/A,N/A,W,,
Part,Lights,650036,LAMP MR8 35 WATT , 28.61 ,788379698621,0.010,N/A,N/A,N/A,W,,
Part,Lights,650037,LAMP MR11 35 WATT , 11.01 ,788379698461,0.010,N/A,N/A,N/A,W,,
Part,Lights,650045,LENS SAL , 16.50 ,788379699123,0.010,N/A,N/A,N/A,W,,
Part,Lights,650052,SCR SS 6-32 PH HEX HD , 0.51 ,788379719524,N/A,N/A,N/A,N/A,W,,
Part,Lights,650066,DICHRO ASY SAL , 81.83 ,788379645335,0.010,N/A,N/A,N/A,W,,
Part,Lights,650139Z,KIT SB 60W PAR 16 BULB , 12.53 ,788379807283,0.275,2.000,2.000,3.000,W,,
Part,Lights,650183Z,CONN NOISE FLT SPA RPLC , 6.79 ,788379859848,0.250,4.000,6.000,0.250,W,,
Part,Lights,670040,CAP CORD SEAL , 3.47 ,788379719555,0.010,N/A,N/A,N/A,W,,
Part,Lights,670044,KIT CORD SEAL ASY , 8.26 ,788379789473,1.000,N/A,N/A,N/A,W,,
Part,Paragon,67101,CLEAR COVER FOR STRAINER WITH HOLES, 277.58 ,,N/A,N/A,N/A,N/A,P,,
Part,Paragon,67150,"STRAINER BASKET FOR 6"" AND 8"" STRAINER BODIES", 332.20 ,,N/A,N/A,N/A,N/A,P,,
Part,Paragon,67152,"STRAINER BASKET FOR 10"" STRAINER BODY", 419.61 ,,N/A,N/A,N/A,N/A,P,,
Part,Paragon,67202,BRASS STRAINER RETAINING PLATE, 12.03 ,,N/A,N/A,N/A,N/A,P,,
Part,Paragon,67250,"O-RING FOR STRAINER LID EPDM, 50 DUROMETER", 9.16 ,,N/A,N/A,N/A,N/A,P,,
Part,Paragon,67350,PRESSURE RELIEF VALVE FOR STRAINER, 24.65 ,,N/A,N/A,N/A,N/A,P,,
Part,Automation,6870002,REMOTE PHONE INTLTCH/CP VERSION 3, 306.15 ,788379646332,1.000,N/A,N/A,N/A,w,,
Part,Lights,690018Z,KIT ELBOW JOINT , 5.01 ,788379849573,N/A,N/A,N/A,N/A,W,,
Part,Lights,690061,XFMR 120 TO 15VAC 100W , 123.72 ,788379849368,25.00,16.00,7.000,5.500,W,,
Part,Lights,690062,XFMR 120 TO 15VAC 300W , 193.31 ,788379849375,25.00,16.00,6.000,6.000,W,,
Part,Lights,69100000,BULB RPLCMNT ASY AQLMTR , 32.04 ,788379648121,2.250,4.000,4.000,8.000,R,,
Part,Automation,6CONDCPLR,ADPTR 6COND-6COND , 10.29 ,788379652487,0.010,N/A,N/A,N/A,w,,
Part,Automation,6CONDTEST,TEST CABLE (6COND) ACC , 4.52 ,788379652517,0.010,N/A,N/A,N/A,W,,
Part,Heaters,70-002,Boiler Body ," 1,809.19 ",788379834500,N/A,N/A,N/A,N/A,,,
Part,Heaters,70-160,Control Center (manifold , 164.16 ,788379834548,N/A,N/A,N/A,N/A,,,
Part,Heaters,70-202,"Z-Flex, stainless steel, ", 393.99 ,788379834562,N/A,N/A,N/A,N/A,,,
Part,Heaters,70-212,"Z-Flex, stainless steel, ", 319.22 ,788379834586,N/A,N/A,N/A,N/A,,,
Part,Heaters,70-274,D-MAX Control Center (bo , 437.75 ,788379834609,N/A,N/A,N/A,N/A,,,
Part,Automation,7031702,"MS PHL PAN SS BLK 6-32x  1/4""", 0.32 ,788379646356,0.010,N/A,N/A,N/A,w,,
Part,Systems,710009,HARDWARE KIT AG BASE , 5.89 ,788379834838,0.010,N/A,N/A,N/A,E,,
Part,Heaters,71-002,Boiler Body ," 2,347.98 ",788379834692,N/A,N/A,N/A,N/A,,,
Part,Systems,710120,"UNION KIT 1.5"" ", 9.91 ,,0.480,10.00,8.000,2.250,E,,
Part,Systems,711004,"CLMP 1.5"" WORM HOSE ", 2.13 ,788379692315,0.010,N/A,N/A,N/A,E,,
Part,Systems,711006,"ADPT HSE 1.5"" BLK ", 2.41 ,788379675806,0.500,18.00,18.00,18.00,E,,
Part,Systems,711016,ADPT FTG PVC BLK , 3.16 ,788379692384,0.010,N/A,N/A,N/A,E,,
Part,Sanitizers,714000000,KIT TOP AQUA PC ON POINT , 888.14 ,788379743697,N/A,N/A,N/A,N/A,W,,
Part,Sanitizers,714000010,KIT BTM AQUA PC ON POINT , 428.53 ,788379743703,N/A,N/A,N/A,N/A,W,,
Part,Sanitizers,714000030,KIT TOP REP SMART PH INCL KNOB & ORNG, 499.58 ,788379743710,N/A,N/A,N/A,N/A,W,,
Part,Sanitizers,714000040,KIT BTM REP SMART PH INCL SWCH & WIRES, 222.03 ,788379743727,N/A,N/A,N/A,N/A,W,,
Part,Sanitizers,714000050,KIT RLY SMART PH , 49.96 ,788379743734,N/A,N/A,N/A,N/A,W,,
Part,Sanitizers,714000070,KIT CO2 SMART PH W/DIFF REG SOLENOID & CK VLV, 388.56 ,788379743741,5.360,12.00,12.00,6.000,W,,
Part,Sanitizers,714000260,KIT KNOB SMARTPH , 22.20 ,788379743789,N/A,N/A,N/A,N/A,W,,
Part,Automation,7222006,"SCR TF PHL FLT ZINC #4(B) x 3/4""", 0.14 ,788379646370,0.010,N/A,N/A,N/A,w,,
Part,Heaters,72-274,MAX Control Center (boxe , 349.57 ,788379834975,N/A,N/A,N/A,N/A,,,
Part,Pumps,723S2990,"CASING SSCX DIFF 1.25"" DIS FOR SS IMP", 159.88 ,801058344546,N/A,N/A,N/A,N/A,A,,
Part,Sanitizers,724000370,KIT PCBA STA-RITE SR6000S, 372.87 ,788379835002,N/A,N/A,N/A,N/A,W,,
Part,Sanitizers,744000010,SENS PH W/8 BNC-BNC CBL , 205.94 ,788379743826,N/A,N/A,N/A,N/A,W,,
Part,Sanitizers,744000020,SENSPHRESIDENTIAL PHRES, 83.26 ,788379743833,0.010,N/A,N/A,N/A,W,,
Part,Systems,750009,TNK BTM DE & CF MACHD , 65.58 ,788379676049,0.010,N/A,N/A,N/A,E,,
Part,Systems,750016,PIPE ASY WO VLV , 37.68 ,788379676070,1.440,N/A,N/A,N/A,E,,
Part,Systems,750020,"PLG NPSM 1.5""BLK ", 1.77 ,788379692216,0.010,N/A,N/A,N/A,E,,
Part,Sanitizers,754000000,BACKBRD BLK POLYPRO 1FTX2FT, 127.67 ,788379743970,N/A,N/A,N/A,N/A,W,,
Part,Pumps,75636,ARCH SHAFT SEAL PKG SIC/VITON, 76.54 ,788379835088,N/A,N/A,N/A,N/A,E,,
Part,Lights,76560300,LENS SET LUX GRN/BLU , 4.91 ,788379624491,0.010,N/A,N/A,N/A,R,,
Part,White Goods,77701-0102,UNION ADPT KIT 2IN NPT , 26.32 ,788379835101,0.380,N/A,N/A,N/A,E,,
Part,Filters,77703-0100,HALF UNION PKG 1-1/2 IN NPT, 16.60 ,022315133006,1.100,7.500,5.500,5.750,E,,
Part,Filters,77703-0101,"HALF UNION PKG 1-1/2"" SLP", 10.91 ,022315133013,1.050,5.000,3.000,5.000,E,,
Part,Filters,77703-0105,"UNION HALF PKG 2""&1.5"" SLP", 14.14 ,788379777852,0.050,N/A,N/A,N/A,E,,
Part,Filters,77703-0108,"UNION PACKAGE 2""x2"" ", 14.14 ,,0.050,8.000,10.00,2.000,E,,
Part,Filters,77704-0104,CVR&PLUG ASM-WC112-147 , 54.30 ,022315202221,2.020,10.25,6.500,6.500,E,,
Part,Cleaners,77705-0200,ACC PKG GW9500 IG , 29.54 ,788379787721,1.340,8.000,4.500,3.000,R,,
Part,Cleaners,77705-0301,ACC PKG AG CLNR UG1-AT5000/GW8000, 25.62 ,788379835118,1.000,N/A,N/A,N/A,R,,
Part,Cleaners,77705-0302,ACC PKG GW8000 AG CLNR , 20.12 ,788379766474,0.840,12.00,10.00,3.500,R,,
Part,Cleaners,77705-0400,ACC BAG GW7500 POOL CLNR , 54.18 ,788379783587,1.200,11.00,8.000,3.250,R,,
Part,Heaters,77707-0001,MANIFOLD BYPASS VALVE PKG, 20.48 ,022315209718,0.500,N/A,N/A,N/A,W,,
Part,Heaters,77707-0002,ENCLOS KIT UPPER RIGHT , 78.14 ,022315210691,2.750,N/A,N/A,N/A,W,,
Part,Heaters,77707-0006,MANIFOLD FASTENER PACKAGE, 20.74 ,022315209695,0.967,N/A,N/A,N/A,W,,
Part,Heaters,77707-0008,SERV KIT KAOWOOL INSUL POOL HEATER, 56.39 ,022315210714,0.510,N/A,N/A,N/A,W,,
Part,Heaters,77707-0009,DISPLAY COVER KIT RETAIN , 25.78 ,022315209879,0.500,N/A,N/A,N/A,W,,
Part,Heaters,77707-0010,THERMAL REGULATOR PACKAGE, 37.42 ,022315209701,0.500,6.000,6.000,6.000,W,,
Part,Heaters,77707-0011,BLOWER/ADAPTER PLATE GSKT, 23.29 ,022315209480,0.100,N/A,N/A,N/A,W,,
Part,Heaters,77707-0013,KIT CNTRL BOARD ENCL 5 BUTTON, 97.26 ,788379787677,4.000,N/A,N/A,N/A,W,,
Part,Heaters,77707-0014,MANIFOLD KIT 200K , 230.20 ,022315302815,4.000,N/A,N/A,N/A,W,,
Part,Heaters,77707-0015,MANIFOLD KIT 333K , 230.20 ,022315302822,8.000,N/A,N/A,N/A,W,,
Part,Heaters,77707-0016,MANIFOLD KIT 400K , 230.20 ,022315302839,6.500,12.00,12.00,10.00,W,,
Part,Heaters,77707-0017,CONNECTOR TUBE KIT GAS HEATER, 19.64 ,788379835156,0.010,N/A,N/A,N/A,W,,
Part,Heaters,77707-0022,JUNCTION BOX COVER PKG , 19.33 ,022315209770,0.100,N/A,N/A,N/A,W,,
Part,Heaters,77707-0054,IGNITER & GASKET KIT HTR , 29.96 ,022315210721,0.500,9.000,5.000,3.000,W,,
Part,Heaters,77707-0057,XFMR KIT-SNGL VOLTAGE , 50.26 ,788379783594,0.010,N/A,N/A,N/A,W,,
Part,Heaters,77707-0076,KIT METAL FLUE COLLAR 4 INX6 IN ACCESSORY, 58.92 ,022315209954,1.380,N/A,N/A,N/A,W,,
Part,Heaters,77707-0077,KIT METAL FLUE COLLAR 4 INX8 IN ACCESSORY, 62.02 ,022315209961,1.800,N/A,N/A,N/A,W,,
Part,Heaters,77707-0086,APPL ADAPTER KIT-HEAT FABVENTING GAS HE, 66.46 ,022315209978,0.960,N/A,N/A,N/A,W,,
Part,Heaters,77707-0087,APPL ADAPTER KIT Z-FLEX VENTING GAS HE, 71.05 ,022315209985,1.250,N/A,N/A,N/A,W,,
Part,Heaters,77707-0091,AIR ORIFICE KIT 200K - Original, 23.66 ,022315209527,0.500,N/A,N/A,N/A,W,,
Part,Heaters,77707-0092,AIR ORIFICE KIT 333K - Original, 23.66 ,022315209510,0.090,N/A,N/A,N/A,W,,
Part,Heaters,77707-0093,AIR ORIFICE KIT 400K - Original, 23.66 ,022315209503,0.250,N/A,N/A,N/A,W,,
Part,Heaters,77707-0111,AIR ORIFICE KIT 200K , 23.64 ,022315322172,0.500,12.00,7.000,5.000,W,,
Part,Heaters,77707-0112,AIR ORIFICE KIT 333K , 23.64 ,022315322196,0.500,12.00,7.000,5.000,W,,
Part,Heaters,77707-0113,AIR ORIFICE KIT 400K , 23.64 ,022315322189,0.500,12.00,7.000,5.000,W,,
Part,Heaters,77707-0117,COIL/TUBESHEET ORING PKG , 19.33 ,022315209763,0.100,N/A,N/A,N/A,W,,
Part,Heaters,77707-0118,COIL/TUBESHEET O-RING PKG, 19.33 ,022315209756,0.050,N/A,N/A,N/A,W,,
Part,Heaters,77707-0119,COIL/TUBESHEET ORING PKG , 19.33 ,022315209749,0.050,N/A,N/A,N/A,W,,
Part,Heaters,77707-0120,O-RING KIT MANIFOLD/TUBE , 16.46 ,022315301603,0.500,N/A,N/A,N/A,W,,
Part,Heaters,77707-0202,SERV KIT FLAMEHOLDER , 55.34 ,022315210738,1.250,N/A,N/A,N/A,W,,
Part,Heaters,77707-0203,SERV KIT FLAMEHOLDER , 62.26 ,022315210745,0.690,N/A,N/A,N/A,w,,
Part,Heaters,77707-0204,SERV KIT FLAMEHOLDER , 72.64 ,022315210752,1.500,N/A,N/A,N/A,W,,
Part,Heaters,77707-0205,MANIFOLD BODY W/ SAFETIES, 153.15 ,022315301542,4.750,N/A,N/A,N/A,W,,
Part,Heaters,77707-0206,MANIFOLD BODY W/ O-RINGS , 63.68 ,022315301559,3.500,N/A,N/A,N/A,W,,
Part,Heaters,77707-0207,MANIFOLD INTERNALS 200K , 40.99 ,022315301566,3.750,N/A,N/A,N/A,W,,
Part,Heaters,77707-0208,MANIFOLD INTERNALS 333K , 41.39 ,022315301573,1.000,N/A,N/A,N/A,W,,
Part,Heaters,77707-0209,MANIFOLD INTERNALS 400K , 41.60 ,022315301580,1.000,N/A,N/A,N/A,W,,
Part,Heaters,77707-0232,TUBESHEET/COIL KIT 200K POOL HEATER, 313.25 ,022315210868,30.00,N/A,N/A,N/A,W,,
Part,Heaters,77707-0233,TUBESHEET/COIL KIT 333K POOL HEATER, 438.55 ,022315210875,30.00,N/A,N/A,N/A,W,,
Part,Heaters,77707-0234,TUBESHEET/COIL KIT 400K POOL HEATER, 488.67 ,022315210882,41.00,20.00,20.00,20.00,W,,
Part,Heaters,77707-0242,TUBESHEET/COIL KIT COPPER-NICKEL 200K, 455.58 ,022315303492,32.00,N/A,N/A,N/A,W,,
Part,Heaters,77707-0243,TUBESHEET/COIL KIT COPPER-NICKEL 333K, 676.63 ,022315303508,36.00,N/A,N/A,N/A,W,,
Part,Heaters,77707-0244,TUBESHEET/COIL KIT COPPER-NICKEL 400K, 789.40 ,022315303515,38.00,N/A,N/A,N/A,W,,
Part,Heaters,77707-0250,COMBUSTION BLOWER KIT 175K NA, 296.95 ,788379852641,11.00,12.00,12.00,12.00,W,,
Part,Heaters,77707-0251,COMBUSTION BLOWER KIT 200K NA, 296.95 ,788379787660,12.18,12.00,12.00,12.00,W,,
Part,Heaters,77707-0252,COMBUSTION BLOWER KIT 333K NA, 296.95 ,788379835163,12.18,12.00,12.00,12.00,W,,
Part,Heaters,77707-0253,COMBUSTION BLOWER KIT 400K NA, 296.95 ,022315322387,13.00,12.00,12.00,12.00,W,,
Part,Heaters,77707-0254,COMBUSTION BLOWER KIT 200K LP, 296.95 ,788379786601,12.18,12.00,12.00,12.00,W,,
Part,Heaters,77707-0255,COMBUSTION BLOWER KIT 333K LP, 296.95 ,788379785659,14.00,12.00,12.00,12.00,W,,
Part,Heaters,77707-0256,COMBUSTION BLOWER KIT 400K LP, 296.95 ,788379787653,14.00,12.00,12.00,12.00,W,,
Part,Heaters,77707-0411,GAS ORIFICE KIT 400K NA , 19.66 ,022315322202,0.500,12.00,7.000,5.000,W,,
Part,Heaters,77707-0421,GAS ORIFICE KIT 333K NA , 19.66 ,022315322219,0.500,12.00,7.000,5.000,W,,
Part,Heaters,77707-0431,GAS ORIFICE KIT 200K NA , 19.66 ,022315322226,0.500,N/A,N/A,N/A,W,,
Part,Heaters,77707-0441,GAS ORIFICE KIT 400K LP , 19.66 ,788379835170,0.100,N/A,N/A,N/A,W,,
Part,Heaters,77707-0451,GAS ORIFICE KIT 333K LP , 19.66 ,788379784089,0.010,N/A,N/A,N/A,W,,
Part,Heaters,77707-0461,GAS ORIFICE KIT 200K LP , 19.66 ,788379784751,0.010,N/A,N/A,N/A,W,,
Part,Heaters,77707-1411,CONVERSION KIT LP-NA 400K, 20.33 ,788379835187,0.562,N/A,N/A,N/A,W,,
Part,Heaters,77707-1421,CONVERSION KIT LP-NA 333K, 20.33 ,788379835194,0.100,1.200,1.200,1.200,W,,
Part,Heaters,77707-1431,CONVERSION KIT LP-NA 200K, 20.33 ,788379785642,0.100,1.200,1.200,1.200,W,,
Part,Heaters,77707-1441,CONVERSION KIT NA-LP 400K, 20.33 ,788379835200,0.100,N/A,N/A,N/A,W,,
Part,Heaters,77707-1451,CONVERSION KIT NA-LP 333K, 20.33 ,788379835217,0.500,6.000,6.000,6.000,W,,
Part,Heaters,77707-1461,CONVERSION KIT NA-LP 200K, 20.33 ,788379835224,1.000,0.200,0.200,N/A,W,,
Part,Heaters,77707-2411,GAS ORIFICE ADJUST KIT 400K NA, 24.78 ,788379786595,1.000,N/A,N/A,N/A,W,,
Part,Heaters,77707-2421,GAS ORIFICE ADJUST KIT 333K NA, 24.78 ,788379773144,15.00,N/A,N/A,N/A,W,,
Part,Heaters,77707-2431,GAS ORIFICE ADJUST KIT 200K NA, 24.78 ,788379777012,15.00,N/A,N/A,N/A,W,,
